user_id,timestamp,user_message,intent
user_17,2025-12-22 04:29:15.294531,speak to a representative,Customer_Service_Contact
user_2,2026-01-18 15:10:31.294536,hi,Greeting
user_45,2026-01-01 09:56:14.294542,rate my experience,Feedback
user_11,2026-01-16 13:39:34.294548,good morning,Greeting
user_42,2026-01-13 10:46:54.294554,what are the features of this laptop?,Product_Inquiry
user_28,2025-12-30 07:41:55.294559,connect me to support,Customer_Service_Contact
user_50,2026-01-09 15:22:20.294565,return item,Refund_Request
user_6,2026-01-12 11:43:56.294571,rate my experience,Feedback
user_7,2025-12-26 17:32:25.294577,change my password,Account_Assistance
user_36,2026-01-19 21:17:28.294583,talk to human agent,Customer_Service_Contact
user_4,2026-01-05 10:20:35.294589,hi,Greeting
user_45,2026-01-14 20:15:57.294595,speak to a representative,Customer_Service_Contact
user_31,2026-01-05 05:30:11.294601,hello,Greeting
user_25,2026-01-05 15:59:36.294607,hey there,Greeting
user_30,2025-12-24 01:02:27.294613,I don't understand,Fallback
user_10,2025-12-30 10:09:47.294619,error 404,Technical_Issue
user_40,2026-01-16 17:32:02.294624,connect me to support,Customer_Service_Contact
user_6,2026-01-17 06:43:53.294630,asdfghjkl,Fallback
user_16,2026-01-02 04:09:20.294636,website not loading,Technical_Issue
user_4,2026-01-18 10:02:37.294642,tell me about product X,Product_Inquiry
user_24,2026-01-19 02:34:06.294647,hi,Greeting
user_24,2025-12-25 14:01:23.294653,what?,Fallback
user_24,2025-12-24 00:20:14.294659,missing package,Check_Order
user_29,2026-01-01 22:35:14.294665,can't log into my account,Account_Assistance
user_12,2025-12-29 17:39:13.294671,hello,Greeting
user_32,2025-12-22 11:50:02.294677,product specifications,Product_Inquiry
user_41,2026-01-17 16:31:15.294684,alexa is not responding,Technical_Issue
user_41,2026-01-10 07:06:05.294689,hey there,Greeting
user_48,2025-12-21 14:00:17.294695,can I get help from a person?,Customer_Service_Contact
user_9,2026-01-01 15:49:18.294701,can I get help from a person?,Customer_Service_Contact
user_43,2025-12-25 02:26:55.294707,wrong size,Refund_Request
user_19,2026-01-02 16:11:20.294713,speak to a representative,Customer_Service_Contact
user_10,2026-01-19 19:56:27.294719,error 404,Technical_Issue
user_38,2026-01-09 01:15:42.294725,greetings,Greeting
user_9,2025-12-20 13:27:33.294730,I need to speak with someone,Customer_Service_Contact
user_49,2026-01-15 07:00:11.294737,track order,Check_Order
user_19,2026-01-05 07:17:44.294743,who are you?,Fallback
user_8,2026-01-06 16:50:32.294748,i want a refund,Refund_Request
user_22,2026-01-09 23:25:24.294754,product specifications,Product_Inquiry
user_48,2026-01-03 11:02:49.294760,manage my subscriptions,Account_Assistance
user_32,2026-01-13 23:52:57.294766,hi,Greeting
user_34,2025-12-29 22:20:30.294772,asdfghjkl,Fallback
user_14,2025-12-27 18:53:12.294778,account suspended,Account_Assistance
user_36,2026-01-14 15:14:47.294783,update payment method,Account_Assistance
user_14,2026-01-16 01:56:35.294789,account suspended,Account_Assistance
user_3,2026-01-05 22:54:46.294795,asdfghjkl,Fallback
user_24,2026-01-18 03:10:52.294801,asdfghjkl,Fallback
user_16,2026-01-10 16:44:49.294807,can I track my recent purchase?,Check_Order
user_25,2026-01-14 22:48:43.294813,website not loading,Technical_Issue
user_18,2025-12-23 04:25:54.294820,order arrived yet?,Check_Order
user_22,2026-01-17 17:34:54.294826,product specifications,Product_Inquiry
user_28,2026-01-02 09:26:27.294832,can I get help from a person?,Customer_Service_Contact
user_2,2026-01-05 19:32:31.294838,connect me to support,Customer_Service_Contact
user_28,2026-01-11 17:38:16.294844,has my order shipped?,Check_Order
user_15,2025-12-29 06:21:12.294850,shipping update,Check_Order
user_13,2026-01-14 11:38:17.294856,cannot access my account,Technical_Issue
user_33,2025-12-27 02:30:21.294861,talk to human agent,Customer_Service_Contact
user_18,2026-01-10 00:45:47.294867,rate my experience,Feedback
user_45,2025-12-26 18:52:10.294873,feedback about your service,Feedback
user_20,2026-01-15 06:42:56.294879,account suspended,Account_Assistance
user_9,2025-12-29 18:35:54.294885,update payment method,Account_Assistance
user_46,2026-01-02 09:43:19.294890,who are you?,Fallback
user_33,2026-01-09 16:10:21.294896,change my password,Account_Assistance
user_17,2026-01-15 05:28:33.294902,can't log into my account,Account_Assistance
user_47,2025-12-23 20:31:01.294908,hey there,Greeting
user_38,2026-01-17 12:59:25.294914,alexa is not responding,Technical_Issue
user_11,2025-12-20 23:27:25.294919,can I get help from a person?,Customer_Service_Contact
user_42,2026-01-07 05:06:31.294926,I have a suggestion,Feedback
user_17,2026-01-16 02:11:57.294931,kindle not syncing,Technical_Issue
user_18,2026-01-08 06:27:08.294937,issue with my recent purchase,Refund_Request
user_4,2026-01-06 18:52:44.294943,product specifications,Product_Inquiry
user_8,2026-01-18 21:26:05.294949,rate my experience,Feedback
user_36,2026-01-14 21:21:16.294954,can I speak to a purple elephant?,Fallback
user_44,2026-01-04 19:14:04.294960,status of order #123,Check_Order
user_41,2026-01-04 21:56:33.294966,greetings,Greeting
user_42,2026-01-18 15:05:33.294972,hello,Greeting
user_8,2026-01-14 15:47:11.294978,prime video not working,Technical_Issue
user_38,2026-01-10 10:30:55.294984,kindle not syncing,Technical_Issue
user_48,2025-12-28 06:14:57.294989,can I speak to a purple elephant?,Fallback
user_6,2025-12-24 09:25:16.294996,I need to speak with someone,Customer_Service_Contact
user_43,2025-12-31 01:01:47.295002,defective item,Refund_Request
user_29,2025-12-26 06:15:55.295007,track order,Check_Order
user_6,2026-01-13 02:16:08.295013,account suspended,Account_Assistance
user_17,2026-01-18 08:57:38.295019,app is crashing,Technical_Issue
user_43,2026-01-11 07:33:11.295025,issue with my recent purchase,Refund_Request
user_14,2026-01-18 17:29:41.295030,app is crashing,Technical_Issue
user_22,2025-12-24 00:15:23.295036,rate my experience,Feedback
user_40,2025-12-21 22:00:07.295042,prime membership issues,Account_Assistance
user_17,2025-12-30 07:16:38.295048,feedback about your service,Feedback
user_25,2025-12-28 12:34:44.295053,login failed,Technical_Issue
user_4,2026-01-05 07:41:41.295059,rate my experience,Feedback
user_7,2025-12-31 22:27:26.295065,my item is damaged,Refund_Request
user_21,2026-01-11 23:13:02.295071,tell me about product X,Product_Inquiry
user_45,2026-01-06 08:51:58.295077,alexa is not responding,Technical_Issue
user_42,2026-01-13 16:36:31.295082,my item is damaged,Refund_Request
user_48,2026-01-03 19:57:16.295088,talk to human agent,Customer_Service_Contact
user_41,2026-01-11 03:21:22.295094,can't log into my account,Account_Assistance
user_7,2026-01-19 04:40:38.295100,good morning,Greeting
user_15,2025-12-29 19:26:18.295106,can't log into my account,Account_Assistance
user_42,2026-01-14 08:38:47.295112,I don't understand,Fallback
user_31,2025-12-29 15:44:44.295118,who are you?,Fallback
user_20,2026-01-17 14:34:37.295124,rate my experience,Feedback
user_23,2025-12-30 01:20:18.295129,website not loading,Technical_Issue
user_12,2025-12-26 09:15:13.295135,hi,Greeting
user_30,2026-01-04 17:10:45.295141,product specifications,Product_Inquiry
user_28,2025-12-29 16:40:09.295147,hey there,Greeting
user_43,2025-12-22 06:18:04.295153,prime video not working,Technical_Issue
user_3,2026-01-08 03:27:49.295159,I have a suggestion,Feedback
user_34,2025-12-25 10:37:21.295165,!!,Fallback
user_13,2026-01-06 13:24:40.295171,prime membership issues,Account_Assistance
user_10,2025-12-30 11:45:09.295176,issue with my recent purchase,Refund_Request
user_13,2026-01-10 16:59:23.295183,money back please,Refund_Request
user_37,2026-01-02 17:42:42.295190,good morning,Greeting
user_23,2026-01-19 10:27:46.295196,delivery date for my order,Check_Order
user_15,2025-12-27 03:38:14.295201,I need to speak with someone,Customer_Service_Contact
user_28,2025-12-30 20:40:54.295207,what?,Fallback
user_3,2026-01-11 08:14:55.295213,change my password,Account_Assistance
user_36,2026-01-07 22:37:21.295219,good morning,Greeting
user_45,2026-01-09 06:29:22.295224,error 404,Technical_Issue
user_22,2026-01-03 12:41:57.295230,I need to speak with someone,Customer_Service_Contact
user_14,2026-01-02 16:51:40.295236,prime membership issues,Account_Assistance
user_15,2026-01-19 23:30:47.295241,update payment method,Account_Assistance
user_41,2026-01-19 21:48:07.295248,return item,Refund_Request
user_36,2026-01-07 20:47:52.295253,cancel an order,Refund_Request
user_50,2025-12-21 10:02:13.295259,what?,Fallback
user_50,2025-12-25 17:57:00.295265,has my order shipped?,Check_Order
user_38,2026-01-11 18:39:49.295271,delivery date for my order,Check_Order
user_39,2025-12-26 21:10:05.295277,can I speak to a purple elephant?,Fallback
user_25,2025-12-28 01:00:02.295282,I don't understand,Fallback
user_22,2025-12-25 10:45:44.295288,how to return a product?,Refund_Request
user_3,2025-12-24 19:48:02.295294,!!,Fallback
user_46,2025-12-26 06:16:06.295299,speak to a representative,Customer_Service_Contact
user_38,2025-12-29 20:10:05.295305,greetings,Greeting
user_6,2025-12-20 15:57:47.295311,how to change my address?,Account_Assistance
user_29,2026-01-14 03:36:30.295317,my item is damaged,Refund_Request
user_29,2025-12-23 22:54:08.295323,connect me to support,Customer_Service_Contact
user_42,2025-12-24 08:44:04.295328,how to change my address?,Account_Assistance
user_32,2025-12-21 06:58:36.295334,!!,Fallback
user_43,2026-01-03 04:32:34.295340,speak to a representative,Customer_Service_Contact
user_4,2026-01-02 05:02:24.295346,I have a suggestion,Feedback
user_17,2026-01-15 09:54:58.295352,talk to human agent,Customer_Service_Contact
user_49,2025-12-27 07:55:22.295358,prime membership issues,Account_Assistance
user_23,2025-12-27 19:39:15.295363,cannot access my account,Technical_Issue
user_46,2026-01-11 09:47:19.295369,I have a suggestion,Feedback
user_38,2026-01-07 03:35:23.295375,compatibility questions,Product_Inquiry
user_48,2025-12-28 08:45:18.295381,missing package,Check_Order
user_10,2026-01-11 08:41:57.295386,can I get help from a person?,Customer_Service_Contact
user_28,2026-01-07 07:14:08.295392,compatibility questions,Product_Inquiry
user_38,2026-01-01 17:59:52.295398,I need to speak with someone,Customer_Service_Contact
user_13,2025-12-21 10:08:35.295403,return item,Refund_Request
user_24,2026-01-09 21:15:49.295455,cannot access my account,Technical_Issue
user_25,2026-01-03 05:15:10.295462,what?,Fallback
user_50,2026-01-06 14:15:03.295467,website not loading,Technical_Issue
user_6,2025-12-20 15:46:31.295473,asdfghjkl,Fallback
user_26,2026-01-13 03:19:41.295479,cannot access my account,Technical_Issue
user_36,2026-01-01 17:01:56.295485,kindle not syncing,Technical_Issue
user_19,2026-01-14 11:04:29.295491,manage my subscriptions,Account_Assistance
user_9,2026-01-09 18:49:43.295497,issue with my recent purchase,Refund_Request
user_48,2025-12-24 22:14:03.295502,website not loading,Technical_Issue
user_27,2026-01-08 07:36:51.295508,who are you?,Fallback
user_14,2026-01-04 05:46:16.295513,connect me to support,Customer_Service_Contact
user_30,2026-01-17 03:15:34.295519,connect me to support,Customer_Service_Contact
user_9,2026-01-08 05:15:24.295525,connect me to support,Customer_Service_Contact
user_23,2026-01-09 02:25:29.295531,can I track my recent purchase?,Check_Order
user_7,2026-01-16 04:21:06.295536,feedback about your service,Feedback
user_15,2025-12-25 22:20:35.295542,prime membership issues,Account_Assistance
user_42,2026-01-17 13:56:54.295548,i want a refund,Refund_Request
user_40,2026-01-14 02:10:12.295553,hey there,Greeting
user_50,2026-01-03 21:17:17.295559,kindle not syncing,Technical_Issue
user_22,2025-12-24 03:41:11.295565,change my password,Account_Assistance
user_11,2026-01-11 11:59:12.295571,hello,Greeting
user_46,2026-01-02 07:34:42.295577,cancel an order,Refund_Request
user_44,2026-01-14 15:16:55.295583,my item is damaged,Refund_Request
user_1,2026-01-14 04:36:20.295588,how to change my address?,Account_Assistance
user_14,2026-01-08 03:56:56.295594,defective item,Refund_Request
user_33,2025-12-23 16:17:54.295600,cancel an order,Refund_Request
user_5,2026-01-19 05:24:05.295606,error 404,Technical_Issue
user_9,2025-12-25 20:40:00.295612,website not loading,Technical_Issue
user_7,2025-12-24 20:01:20.295618,compatibility questions,Product_Inquiry
user_7,2026-01-03 03:51:23.295624,price of item Y,Product_Inquiry
user_8,2025-12-30 09:43:32.295630,cancel an order,Refund_Request
user_24,2026-01-06 17:45:47.295636,feedback about your service,Feedback
user_10,2026-01-18 13:00:42.295641,feedback about your service,Feedback
user_13,2025-12-20 16:50:02.295647,manage my subscriptions,Account_Assistance
user_26,2026-01-11 15:06:48.295653,talk to human agent,Customer_Service_Contact
user_37,2026-01-08 10:35:22.295659,speak to a representative,Customer_Service_Contact
user_30,2026-01-08 22:19:52.295665,defective item,Refund_Request
user_1,2026-01-07 17:21:09.295670,I have a suggestion,Feedback
user_16,2026-01-08 16:09:19.295676,change my password,Account_Assistance
user_14,2025-12-24 17:50:34.295682,where is my package?,Check_Order
user_20,2025-12-28 23:08:57.295688,my item is damaged,Refund_Request
user_18,2026-01-18 06:20:43.295693,what?,Fallback
user_20,2025-12-28 11:10:00.295699,manage my subscriptions,Account_Assistance
user_33,2026-01-13 17:33:36.295705,how to change my address?,Account_Assistance
user_50,2026-01-09 11:45:28.295711,I need to speak with someone,Customer_Service_Contact
user_7,2026-01-05 18:24:49.295716,login failed,Technical_Issue
user_45,2026-01-17 10:41:09.295722,price of item Y,Product_Inquiry
user_35,2025-12-27 19:21:06.295728,product specifications,Product_Inquiry
user_40,2026-01-15 12:44:41.295734,prime video not working,Technical_Issue
user_32,2026-01-19 02:27:12.295739,asdfghjkl,Fallback
user_30,2025-12-24 09:47:10.295745,cancel an order,Refund_Request
user_12,2026-01-02 21:31:31.295751,delivery date for my order,Check_Order
user_43,2026-01-19 00:53:00.295757,can I speak to a purple elephant?,Fallback
user_49,2025-12-27 23:48:53.295762,who are you?,Fallback
user_37,2026-01-09 11:44:03.295768,hey there,Greeting
user_8,2026-01-10 21:04:29.295774,speak to a representative,Customer_Service_Contact
user_11,2025-12-25 18:17:50.295780,update payment method,Account_Assistance
user_23,2025-12-23 13:33:45.295786,hi,Greeting
user_30,2025-12-25 08:57:28.295791,has my order shipped?,Check_Order
user_21,2026-01-13 19:58:59.295798,can I get help from a person?,Customer_Service_Contact
user_9,2026-01-07 06:10:15.295803,cancel an order,Refund_Request
user_41,2026-01-08 03:17:46.295809,issue with my recent purchase,Refund_Request
user_31,2026-01-05 15:21:39.295815,I have a suggestion,Feedback
user_21,2026-01-19 12:42:51.295821,I have a suggestion,Feedback
user_37,2026-01-16 16:10:03.295826,can't log into my account,Account_Assistance
user_2,2026-01-11 03:43:03.295832,website not loading,Technical_Issue
user_36,2025-12-22 07:21:54.295838,good morning,Greeting
user_9,2026-01-14 21:07:25.295844,my item is damaged,Refund_Request
user_25,2026-01-15 23:16:27.295850,status of order #123,Check_Order
user_9,2026-01-09 06:14:57.295856,what are the features of this laptop?,Product_Inquiry
user_2,2026-01-02 10:28:06.295863,feedback about your service,Feedback
user_2,2026-01-01 04:03:58.295869,can't log into my account,Account_Assistance
user_6,2026-01-08 18:44:51.295875,what?,Fallback
user_44,2025-12-23 07:33:35.295880,price of item Y,Product_Inquiry
user_16,2026-01-01 10:40:59.295886,defective item,Refund_Request
user_17,2025-12-28 07:36:58.295892,prime membership issues,Account_Assistance
user_35,2026-01-07 15:30:04.295898,I need to speak with someone,Customer_Service_Contact
user_10,2025-12-25 18:59:15.295904,hello,Greeting
user_32,2025-12-31 15:59:40.295910,delivery date for my order,Check_Order
user_17,2026-01-13 05:54:23.295916,talk to human agent,Customer_Service_Contact
user_50,2026-01-18 19:41:51.295921,connect me to support,Customer_Service_Contact
user_8,2026-01-12 19:27:49.295927,issue with my recent purchase,Refund_Request
user_42,2026-01-19 01:26:20.295933,hi,Greeting
user_46,2025-12-24 18:42:43.295939,cannot access my account,Technical_Issue
user_6,2025-12-28 15:35:40.295944,can I get help from a person?,Customer_Service_Contact
user_19,2025-12-29 00:35:54.295950,status of order #123,Check_Order
user_48,2025-12-25 22:19:59.295956,status of order #123,Check_Order
user_10,2026-01-16 23:26:21.295962,asdfghjkl,Fallback
user_39,2025-12-21 04:51:31.295968,change my password,Account_Assistance
user_50,2025-12-22 22:38:38.295975,feedback about your service,Feedback
user_43,2025-12-20 14:49:09.295999,can I get help from a person?,Customer_Service_Contact
user_27,2026-01-15 12:00:12.296177,update payment method,Account_Assistance
user_45,2025-12-21 13:43:41.296190,what?,Fallback
user_29,2026-01-09 05:17:24.296199,my item is damaged,Refund_Request
user_4,2026-01-04 16:19:01.296208,talk to human agent,Customer_Service_Contact
user_15,2025-12-27 08:37:30.296217,missing package,Check_Order
user_33,2025-12-26 16:04:32.296227,prime video not working,Technical_Issue
user_48,2026-01-15 14:15:18.296235,rate my experience,Feedback
user_42,2026-01-11 13:39:29.296244,order arrived yet?,Check_Order
user_3,2026-01-14 10:40:21.296253,can I get help from a person?,Customer_Service_Contact
user_1,2026-01-11 05:27:41.296262,shipping update,Check_Order
user_29,2025-12-26 23:38:12.296272,where is my package?,Check_Order
user_48,2025-12-21 14:26:28.296282,!!,Fallback
user_38,2026-01-17 00:47:14.296290,status of order #123,Check_Order
user_44,2026-01-02 16:40:57.296298,product specifications,Product_Inquiry
user_32,2025-12-23 05:34:05.296307,manage my subscriptions,Account_Assistance
user_48,2026-01-20 06:30:05.296315,speak to a representative,Customer_Service_Contact
user_49,2025-12-24 04:59:07.296323,!!,Fallback
user_17,2026-01-01 08:28:15.296332,change my password,Account_Assistance
user_6,2026-01-18 17:13:20.296340,track order,Check_Order
user_35,2026-01-07 22:11:36.296349,product specifications,Product_Inquiry
user_34,2025-12-31 19:01:38.296358,manage my subscriptions,Account_Assistance
user_23,2025-12-30 11:55:05.296368,talk to human agent,Customer_Service_Contact
user_27,2026-01-13 14:06:56.296380,good morning,Greeting
user_50,2025-12-25 03:08:03.296390,where is my package?,Check_Order
user_49,2026-01-03 06:04:10.296399,tell me about product X,Product_Inquiry
user_7,2025-12-25 23:06:07.296428,status of order #123,Check_Order
user_28,2025-12-25 20:15:03.296445,feedback about your service,Feedback
user_28,2026-01-06 02:39:30.296454,can I speak to a purple elephant?,Fallback
user_29,2025-12-27 06:56:12.296463,alexa is not responding,Technical_Issue
user_11,2026-01-18 19:12:39.296473,can I speak to a purple elephant?,Fallback
user_35,2025-12-31 06:00:24.296482,can I get help from a person?,Customer_Service_Contact
user_8,2026-01-04 13:31:39.296493,cannot access my account,Technical_Issue
user_41,2026-01-05 23:46:30.296502,i want a refund,Refund_Request
user_22,2025-12-31 14:44:36.296511,who are you?,Fallback
user_15,2026-01-05 05:17:36.296519,hey there,Greeting
user_37,2026-01-08 02:09:20.296529,rate my experience,Feedback
user_37,2026-01-09 19:53:32.296539,defective item,Refund_Request
user_23,2025-12-21 11:34:30.296549,has my order shipped?,Check_Order
user_25,2025-12-26 11:21:58.296559,I don't understand,Fallback
user_32,2025-12-27 01:01:49.296568,cancel an order,Refund_Request
user_37,2025-12-21 02:18:55.296577,feedback about your service,Feedback
user_41,2026-01-18 21:05:14.296587,error 404,Technical_Issue
user_17,2026-01-16 21:37:22.296596,account suspended,Account_Assistance
user_49,2026-01-03 21:45:09.296606,good morning,Greeting
user_18,2026-01-13 16:54:23.296614,what?,Fallback
user_41,2026-01-05 09:59:33.296623,can't log into my account,Account_Assistance
user_39,2026-01-15 07:46:55.296633,prime video not working,Technical_Issue
user_25,2026-01-10 14:56:12.296642,talk to human agent,Customer_Service_Contact
user_19,2026-01-10 08:58:31.296651,hi,Greeting
user_3,2026-01-15 07:49:59.296660,I need to speak with someone,Customer_Service_Contact
user_11,2025-12-21 02:17:37.296670,money back please,Refund_Request
user_50,2026-01-02 01:37:11.296678,hi,Greeting
user_48,2025-12-25 00:39:08.296687,price of item Y,Product_Inquiry
user_24,2026-01-11 21:13:43.296927,where is my package?,Check_Order
user_1,2026-01-14 19:29:35.296950,manage my subscriptions,Account_Assistance
user_1,2025-12-25 00:37:19.296962,can I get help from a person?,Customer_Service_Contact
user_36,2025-12-22 22:04:44.296972,return item,Refund_Request
user_49,2026-01-10 12:12:20.296982,connect me to support,Customer_Service_Contact
user_30,2026-01-08 04:42:46.296991,issue with my recent purchase,Refund_Request
user_11,2025-12-28 23:09:00.297001,asdfghjkl,Fallback
user_5,2026-01-16 13:39:19.297010,good morning,Greeting
user_1,2026-01-03 23:45:07.297020,good morning,Greeting
user_1,2026-01-17 17:17:32.297029,speak to a representative,Customer_Service_Contact
user_47,2026-01-06 00:07:23.297040,status of order #123,Check_Order
user_44,2025-12-25 15:56:38.297050,compatibility questions,Product_Inquiry
user_34,2026-01-17 12:25:48.297061,status of order #123,Check_Order
user_45,2026-01-13 17:46:04.297071,account suspended,Account_Assistance
user_25,2025-12-26 17:37:16.297079,cancel an order,Refund_Request
user_12,2026-01-13 10:25:00.297088,can I get help from a person?,Customer_Service_Contact
user_49,2025-12-25 09:20:46.297097,talk to human agent,Customer_Service_Contact
user_10,2026-01-02 16:55:07.297106,account suspended,Account_Assistance
user_33,2026-01-13 22:20:21.297115,feedback about your service,Feedback
user_3,2025-12-26 09:07:35.297124,where is my package?,Check_Order
user_26,2026-01-01 08:42:38.297132,account suspended,Account_Assistance
user_4,2026-01-03 04:12:34.297141,connect me to support,Customer_Service_Contact
user_43,2026-01-08 13:16:38.297150,my item is damaged,Refund_Request
user_2,2026-01-14 22:20:26.297159,prime membership issues,Account_Assistance
user_45,2026-01-08 23:41:17.297168,hey there,Greeting
user_9,2026-01-01 20:36:25.297177,how to return a product?,Refund_Request
user_43,2026-01-17 16:23:22.297396,compatibility questions,Product_Inquiry
user_10,2025-12-28 20:14:59.297427,I have a suggestion,Feedback
user_21,2025-12-30 01:17:34.297446,delivery date for my order,Check_Order
user_48,2025-12-30 16:30:20.297456,hey there,Greeting
user_7,2025-12-29 11:25:08.297467,defective item,Refund_Request
user_1,2025-12-22 16:32:21.297477,delivery date for my order,Check_Order
user_16,2026-01-18 11:30:39.297486,can't log into my account,Account_Assistance
user_36,2026-01-07 08:53:14.297495,price of item Y,Product_Inquiry
user_50,2025-12-26 13:41:30.297504,asdfghjkl,Fallback
user_4,2025-12-31 18:27:55.297514,can I track my recent purchase?,Check_Order
user_36,2026-01-05 19:43:06.297522,prime membership issues,Account_Assistance
user_17,2026-01-03 08:32:44.297531,tell me about product X,Product_Inquiry
user_22,2026-01-12 17:10:46.297540,error 404,Technical_Issue
user_23,2026-01-15 16:52:08.297549,I have a suggestion,Feedback
user_21,2026-01-05 10:38:48.297558,hey there,Greeting
user_19,2026-01-02 12:23:18.297566,alexa is not responding,Technical_Issue
user_7,2026-01-12 22:36:30.297577,rate my experience,Feedback
user_3,2025-12-31 19:10:58.297587,speak to a representative,Customer_Service_Contact
user_39,2025-12-29 17:00:20.297597,can I get help from a person?,Customer_Service_Contact
user_22,2025-12-27 05:58:30.297607,update payment method,Account_Assistance
user_21,2025-12-27 20:00:00.297618,what?,Fallback
user_39,2026-01-03 04:36:39.297628,website not loading,Technical_Issue
user_30,2026-01-16 13:55:24.297638,can I get help from a person?,Customer_Service_Contact
user_17,2026-01-17 20:41:43.297648,tell me about product X,Product_Inquiry
user_44,2025-12-31 21:17:02.297658,connect me to support,Customer_Service_Contact
user_1,2025-12-20 21:28:55.297668,is product Z in stock?,Product_Inquiry
user_30,2026-01-06 00:29:54.297678,I have a suggestion,Feedback
user_25,2025-12-26 22:53:48.297689,hey there,Greeting
user_32,2025-12-25 03:46:28.297699,can I get help from a person?,Customer_Service_Contact
user_44,2025-12-30 09:00:06.297709,issue with my recent purchase,Refund_Request
user_2,2026-01-05 04:11:58.297719,what?,Fallback
user_26,2026-01-10 07:47:22.297730,update payment method,Account_Assistance
user_24,2026-01-01 12:24:19.297740,hello,Greeting
user_26,2026-01-15 15:29:01.297750,prime membership issues,Account_Assistance
user_23,2026-01-06 10:05:21.297760,compare product A and B,Product_Inquiry
user_11,2025-12-31 14:59:33.297769,issue with my recent purchase,Refund_Request
user_29,2025-12-29 19:39:47.297780,what are the features of this laptop?,Product_Inquiry
user_21,2026-01-02 22:55:12.297789,tell me about product X,Product_Inquiry
user_23,2026-01-14 13:35:00.297799,rate my experience,Feedback
user_48,2026-01-16 18:00:40.297810,hi,Greeting
user_37,2026-01-14 21:41:34.297820,prime video not working,Technical_Issue
user_45,2025-12-28 21:56:34.297830,connect me to support,Customer_Service_Contact
user_37,2025-12-29 09:10:13.297840,I don't understand,Fallback
user_25,2025-12-29 22:40:46.297849,connect me to support,Customer_Service_Contact
user_39,2026-01-08 04:59:04.297858,hey there,Greeting
user_47,2026-01-20 10:54:03.297866,can I get help from a person?,Customer_Service_Contact
user_12,2026-01-02 03:53:47.297875,delivery date for my order,Check_Order
user_30,2026-01-13 07:12:46.297884,how to return a product?,Refund_Request
user_31,2026-01-04 14:15:38.297893,delivery date for my order,Check_Order
user_47,2025-12-25 18:15:40.297902,feedback about your service,Feedback
user_13,2026-01-15 20:21:03.297912,I need to speak with someone,Customer_Service_Contact
user_49,2026-01-15 06:39:58.297921,rate my experience,Feedback
user_26,2026-01-08 15:39:02.297930,cancel an order,Refund_Request
user_5,2026-01-07 03:15:59.297939,money back please,Refund_Request
user_50,2025-12-20 13:21:57.297949,track order,Check_Order
user_37,2025-12-24 00:59:07.297957,can't log into my account,Account_Assistance
user_32,2025-12-22 23:34:17.297965,issue with my recent purchase,Refund_Request
user_10,2026-01-13 21:24:32.297974,app is crashing,Technical_Issue
user_42,2025-12-23 21:21:10.297982,what?,Fallback
user_42,2026-01-08 00:48:03.297990,can I speak to a purple elephant?,Fallback
user_32,2025-12-23 11:31:07.298001,what?,Fallback
user_26,2026-01-15 13:48:25.298011,status of order #123,Check_Order
user_36,2025-12-27 01:16:13.298020,product specifications,Product_Inquiry
user_49,2026-01-08 01:20:00.298028,has my order shipped?,Check_Order
user_6,2026-01-16 15:41:07.298037,account suspended,Account_Assistance
user_28,2026-01-04 17:27:21.298045,hi,Greeting
user_12,2026-01-12 09:55:20.298054,connect me to support,Customer_Service_Contact
user_45,2025-12-25 12:36:44.298062,compare product A and B,Product_Inquiry
user_11,2025-12-20 22:28:44.298072,is product Z in stock?,Product_Inquiry
user_16,2026-01-11 12:33:19.298081,feedback about your service,Feedback
user_33,2025-12-24 21:07:02.298090,asdfghjkl,Fallback
user_47,2025-12-26 15:38:34.298100,update payment method,Account_Assistance
user_39,2026-01-03 10:54:18.298110,cancel an order,Refund_Request
user_31,2025-12-25 15:33:13.298119,cannot access my account,Technical_Issue
user_33,2025-12-28 18:55:48.298128,how to return a product?,Refund_Request
user_19,2026-01-03 21:43:41.298137,alexa is not responding,Technical_Issue
user_34,2026-01-01 11:45:36.298146,good morning,Greeting
user_34,2025-12-24 08:53:31.298155,who are you?,Fallback
user_20,2026-01-13 19:38:06.298165,speak to a representative,Customer_Service_Contact
user_10,2026-01-13 16:36:23.298175,can I get help from a person?,Customer_Service_Contact
user_5,2026-01-19 07:49:33.298185,prime membership issues,Account_Assistance
user_37,2026-01-16 02:07:23.298194,how to return a product?,Refund_Request
user_11,2026-01-01 02:51:44.298203,rate my experience,Feedback
user_4,2025-12-25 20:14:13.298212,update payment method,Account_Assistance
user_16,2026-01-01 22:45:10.298220,greetings,Greeting
user_27,2025-12-20 20:52:02.298230,alexa is not responding,Technical_Issue
user_21,2026-01-07 11:25:16.298241,website not loading,Technical_Issue
user_9,2026-01-15 20:36:20.298250,alexa is not responding,Technical_Issue
user_37,2025-12-27 22:30:08.298259,connect me to support,Customer_Service_Contact
user_10,2026-01-05 07:42:23.298269,!!,Fallback
user_27,2025-12-27 06:37:58.298278,status of order #123,Check_Order
user_5,2025-12-30 08:04:04.298286,website not loading,Technical_Issue
user_32,2026-01-06 12:58:13.298296,prime membership issues,Account_Assistance
user_5,2025-12-27 15:18:21.298348,defective item,Refund_Request
user_7,2025-12-22 22:49:52.298357,I have a suggestion,Feedback
user_2,2026-01-06 16:42:08.298366,speak to a representative,Customer_Service_Contact
